500 Solr docs per file
Ingesting all available files...
Currently Sat Aug 9 13:38:01 CUT 2014. Will run for 28800 seconds, ending at Sat Aug 9 21:38:01 CUT 2014
Starting at - time since epoch start
postNum,numDocs,timeEpoch,timeStart,totalTime,curlStatus,lookupTime,connectTime,pretransfterTime,starttransferTime
3020,1509500,1407595704.851115900,4222.98,0.205,200,0.007,0.009,0.009,0.010
3021,1510000,1407595706.261633100,4224.39,0.235,200,0.010,0.011,0.012,0.013
3022,1510500,1407595707.652005400,4225.78,0.226,200,0.005,0.006,0.006,0.008
3023,1511000,1407595709.046720500,4227.18,0.373,200,0.008,0.010,0.010,0.012
3024,1511500,1407595710.573733900,4228.7,0.221,200,0.005,0.007,0.007,0.011
3025,1512000,1407595711.960896200,4230.09,0.192,200,0.005,0.006,0.006,0.008
3026,1512500,1407595713.336273200,4231.46,0.198,200,0.005,0.007,0.007,0.008
3027,1513000,1407595714.708811200,4232.84,0.203,200,0.006,0.008,0.008,0.009
3028,1513500,1407595716.069363500,4234.2,0.206,200,0.007,0.008,0.008,0.011
3029,1514000,1407595717.462432200,4235.59,0.209,200,0.006,0.008,0.008,0.010
3030,1514500,1407595718.851842500,4236.98,0.209,200,0.010,0.011,0.011,0.013
3031,1515000,1407595720.236649600,4238.37,0.214,200,0.007,0.008,0.008,0.010
3032,1515500,1407595721.638261200,4239.77,0.202,200,0.005,0.007,0.007,0.009
3033,1516000,1407595722.981734600,4241.11,0.230,200,0.006,0.007,0.007,0.009
3034,1516500,1407595724.379893700,4242.51,0.212,200,0.008,0.009,0.010,0.012
3035,1517000,1407595725.814129300,4243.94,0.206,200,0.005,0.007,0.007,0.009
3036,1517500,1407595727.169140400,4245.3,0.210,200,0.005,0.007,0.007,0.009
3037,1518000,1407595728.560576600,4246.69,0.203,200,0.006,0.008,0.008,0.011
3038,1518500,1407595729.930393700,4248.06,0.209,200,0.005,0.007,0.007,0.010
3039,1519000,1407595731.299966700,4249.43,0.211,200,0.007,0.009,0.009,0.012
3040,1519500,1407595732.689680000,4250.82,0.228,200,0.008,0.010,0.010,0.012
3041,1520000,1407595734.116101200,4252.24,0.212,200,0.005,0.007,0.007,0.008
3042,1520500,1407595735.505441900,4253.63,0.219,200,0.006,0.008,0.008,0.010
3043,1521000,1407595736.949086400,4255.08,0.223,200,0.007,0.008,0.008,0.010
3044,1521500,1407595738.354884900,4256.48,0.218,200,0.005,0.006,0.006,0.008
3045,1522000,1407595739.744667100,4257.87,0.502,200,0.007,0.008,0.008,0.010
3046,1522500,1407595741.402928300,4259.53,0.192,200,0.009,0.011,0.011,0.013
3047,1523000,1407595742.779007500,4260.91,0.187,200,0.008,0.010,0.010,0.012
3048,1523500,1407595744.174590500,4262.3,0.206,200,0.005,0.007,0.007,0.009
3049,1524000,1407595745.518360700,4263.65,0.207,200,0.005,0.008,0.008,0.013
3050,1524500,1407595746.894340600,4265.02,0.219,200,0.008,0.010,0.010,0.013
3051,1525000,1407595748.331704600,4266.46,0.208,200,0.005,0.007,0.007,0.009
3052,1525500,1407595749.750855200,4267.88,0.214,200,0.006,0.008,0.008,0.010
3053,1526000,1407595751.122331300,4269.25,0.224,200,0.025,0.034,0.034,0.036
3054,1526500,1407595752.506976900,4270.64,0.211,200,0.009,0.011,0.011,0.013
3055,1527000,1407595753.949695800,4272.08,0.251,200,0.012,0.013,0.014,0.016
3056,1527500,1407595755.398351900,4273.53,0.206,200,0.006,0.008,0.008,0.010
3057,1528000,1407595756.787165700,4274.92,0.209,200,0.005,0.006,0.006,0.008
3058,1528500,1407595758.156519600,4276.28,0.213,200,0.009,0.011,0.011,0.013
3059,1529000,1407595759.603626400,4277.73,0.255,200,0.015,0.021,0.021,0.023
3060,1529500,1407595761.043760800,4279.17,0.206,200,0.008,0.010,0.010,0.012
3061,1530000,1407595762.428035500,4280.56,0.212,200,0.008,0.009,0.009,0.011
3062,1530500,1407595763.833275600,4281.96,0.207,200,0.009,0.011,0.011,0.014
3063,1531000,1407595765.240298700,4283.37,0.219,200,0.006,0.007,0.008,0.009
3064,1531500,1407595766.623956400,4284.75,0.197,200,0.008,0.011,0.011,0.013
3065,1532000,1407595768.014431400,4286.14,0.244,200,0.007,0.008,0.008,0.010
3066,1532500,1407595769.419276800,4287.55,0.227,200,0.007,0.008,0.008,0.011
3067,1533000,1407595770.830373300,4288.96,1.276,200,0.006,0.008,0.008,0.010
3068,1533500,1407595773.272480200,4291.4,0.194,200,0.005,0.006,0.006,0.009
3069,1534000,1407595774.622570200,4292.75,0.224,200,0.006,0.020,0.020,0.023
3070,1534500,1407595776.021498700,4294.15,0.209,200,0.007,0.009,0.009,0.011
3071,1535000,1407595777.410043700,4295.54,0.203,200,0.009,0.011,0.011,0.022
3072,1535500,1407595778.807326200,4296.94,0.216,200,0.006,0.008,0.008,0.010
3073,1536000,1407595780.169607100,4298.3,0.203,200,0.010,0.011,0.012,0.013
3074,1536500,1407595781.523697600,4299.65,0.208,200,0.005,0.006,0.006,0.008
3075,1537000,1407595782.902751500,4301.03,0.210,200,0.009,0.010,0.010,0.012
3076,1537500,1407595784.324623400,4302.45,0.215,200,0.005,0.014,0.014,0.016
3077,1538000,1407595785.707361200,4303.84,0.216,200,0.005,0.007,0.007,0.009
3078,1538500,1407595787.078761900,4305.21,0.201,200,0.010,0.011,0.012,0.013
3079,1539000,1407595788.472452300,4306.6,0.199,200,0.008,0.010,0.010,0.012
3080,1539500,1407595789.857092600,4307.99,0.218,200,0.007,0.008,0.008,0.011
3081,1540000,1407595791.236261200,4309.36,0.213,200,0.008,0.010,0.010,0.012
3082,1540500,1407595792.657482100,4310.79,0.205,200,0.008,0.009,0.009,0.011
3083,1541000,1407595794.059927800,4312.19,0.225,200,0.006,0.008,0.008,0.010
3084,1541500,1407595795.449506100,4313.58,0.258,200,0.008,0.010,0.010,0.038
3085,1542000,1407595796.904300900,4315.03,0.219,200,0.008,0.010,0.010,0.012
3086,1542500,1407595798.311424500,4316.44,0.234,200,0.005,0.007,0.007,0.009
3087,1543000,1407595799.728534400,4317.86,0.200,200,0.005,0.007,0.007,0.009
3088,1543500,1407595801.090042700,4319.22,0.476,200,0.007,0.009,0.009,0.010
3089,1544000,1407595802.728165100,4320.86,0.224,200,0.009,0.011,0.011,0.013
3090,1544500,1407595804.126783700,4322.26,0.200,200,0.010,0.013,0.013,0.014
3091,1545000,1407595805.503374500,4323.63,0.209,200,0.005,0.006,0.006,0.009
3092,1545500,1407595806.866955600,4325,0.195,200,0.009,0.010,0.010,0.012
3093,1546000,1407595808.214449900,4326.34,0.208,200,0.012,0.014,0.014,0.016
3094,1546500,1407595809.604307400,4327.73,0.206,200,0.005,0.007,0.007,0.009
3095,1547000,1407595810.952817100,4329.08,0.193,200,0.008,0.011,0.011,0.013
3096,1547500,1407595812.293553700,4330.42,0.219,200,0.025,0.027,0.027,0.028
3097,1548000,1407595813.675729100,4331.8,0.211,200,0.008,0.010,0.010,0.012
3098,1548500,1407595815.085191300,4333.21,0.210,200,0.007,0.009,0.009,0.011
3099,1549000,1407595816.482403800,4334.61,0.212,200,0.009,0.011,0.011,0.013
3100,1549500,1407595817.919140700,4336.05,0.263,200,0.005,0.007,0.007,0.010
3101,1550000,1407595819.355859700,4337.48,0.195,200,0.005,0.009,0.009,0.012
3102,1550500,1407595820.735405400,4338.86,0.198,200,0.005,0.006,0.006,0.009
3103,1551000,1407595822.077386300,4340.21,0.190,200,0.005,0.007,0.007,0.012
3104,1551500,1407595823.414583500,4341.54,0.189,200,0.007,0.008,0.008,0.010
3105,1552000,1407595824.810761200,4342.94,0.215,200,0.008,0.009,0.009,0.011
3106,1552500,1407595826.216113200,4344.34,0.196,200,0.007,0.008,0.009,0.010
3107,1553000,1407595827.610536200,4345.74,0.213,200,0.007,0.009,0.009,0.010
3108,1553500,1407595829.013344600,4347.14,0.214,200,0.008,0.010,0.010,0.012
3109,1554000,1407595830.415389400,4348.54,0.207,200,0.008,0.010,0.010,0.012
3110,1554500,1407595831.809719600,4349.94,0.185,200,0.007,0.009,0.009,0.012
3111,1555000,1407595833.180422000,4351.31,0.196,200,0.005,0.010,0.010,0.012
3112,1555500,1407595834.509382600,4352.64,0.210,200,0.007,0.009,0.009,0.011
3113,1556000,1407595835.897790300,4354.03,0.236,200,0.010,0.012,0.012,0.014
3114,1556500,1407595837.334723500,4355.46,0.215,200,0.005,0.007,0.007,0.009
3115,1557000,1407595838.698544500,4356.83,0.235,200,0.011,0.013,0.013,0.019
3116,1557500,1407595840.125956500,4358.25,0.204,200,0.005,0.009,0.009,0.011
3117,1558000,1407595841.475541800,4359.6,0.204,200,0.005,0.006,0.006,0.008
3118,1558500,1407595842.831062800,4360.96,0.213,200,0.005,0.012,0.012,0.015
3119,1559000,1407595844.269343300,4362.4,0.206,200,0.007,0.009,0.009,0.010
3120,1559500,1407595845.687049600,4363.82,0.239,200,0.006,0.009,0.009,0.011
3121,1560000,1407595847.105126700,4365.23,0.218,200,0.007,0.009,0.009,0.011
3122,1560500,1407595848.493909800,4366.62,0.230,200,0.010,0.012,0.012,0.014
3123,1561000,1407595849.903730000,4368.03,0.455,200,0.006,0.008,0.009,0.011
3124,1561500,1407595851.499679000,4369.63,0.206,200,0.005,0.007,0.007,0.008
3125,1562000,1407595852.841459200,4370.97,0.187,200,0.005,0.009,0.009,0.011
3126,1562500,1407595854.204809100,4372.33,0.209,200,0.007,0.009,0.009,0.011
3127,1563000,1407595855.573539400,4373.7,0.199,200,0.005,0.006,0.006,0.008
3128,1563500,1407595856.918595800,4375.05,0.201,200,0.006,0.007,0.007,0.010
3129,1564000,1407595858.295004500,4376.42,0.214,200,0.007,0.017,0.018,0.021
3130,1564500,1407595859.702622400,4377.83,0.213,200,0.005,0.006,0.006,0.008
3131,1565000,1407595861.059946800,4379.19,0.223,200,0.007,0.009,0.009,0.011
3132,1565500,1407595862.468130600,4380.6,0.209,200,0.005,0.007,0.007,0.009
3133,1566000,1407595863.824378700,4381.95,0.214,200,0.005,0.007,0.007,0.009
3134,1566500,1407595865.171637200,4383.3,0.208,200,0.005,0.007,0.007,0.009
3135,1567000,1407595866.525140000,4384.65,0.222,200,0.006,0.007,0.007,0.009
3136,1567500,1407595867.903200100,4386.03,0.211,200,0.007,0.008,0.009,0.011
3137,1568000,1407595869.259816900,4387.39,0.216,200,0.008,0.010,0.010,0.015
3138,1568500,1407595870.658667200,4388.79,0.216,200,0.007,0.009,0.009,0.013
3139,1569000,1407595872.043616800,4390.17,0.268,200,0.026,0.028,0.029,0.030
3140,1569500,1407595873.504219700,4391.63,0.210,200,0.005,0.007,0.007,0.009
3141,1570000,1407595874.907297900,4393.04,0.206,200,0.010,0.011,0.011,0.013
3142,1570500,1407595876.268076500,4394.4,0.211,200,0.009,0.011,0.011,0.013
3143,1571000,1407595877.653730400,4395.78,0.224,200,0.011,0.013,0.013,0.033
3144,1571500,1407595879.084299100,4397.21,0.238,200,0.007,0.009,0.009,0.017
3145,1572000,1407595880.500365500,4398.63,0.452,200,0.005,0.008,0.008,0.010
3146,1572500,1407595882.125242900,4400.25,0.208,200,0.007,0.009,0.009,0.015
3147,1573000,1407595883.485918100,4401.61,0.204,200,0.006,0.007,0.007,0.010
3148,1573500,1407595884.842671800,4402.97,0.202,200,0.006,0.007,0.007,0.010
3149,1574000,1407595886.211286300,4404.34,0.199,200,0.005,0.007,0.007,0.009
3150,1574500,1407595887.627708600,4405.76,0.236,200,0.007,0.009,0.009,0.011
3151,1575000,1407595889.045805500,4407.17,0.201,200,0.005,0.007,0.007,0.009
3152,1575500,1407595890.416759700,4408.55,0.212,200,0.011,0.013,0.013,0.015
3153,1576000,1407595891.802667600,4409.93,0.205,200,0.009,0.011,0.011,0.012
3154,1576500,1407595893.159623700,4411.29,0.204,200,0.007,0.009,0.009,0.011
3155,1577000,1407595894.521544200,4412.65,0.213,200,0.006,0.007,0.007,0.009
3156,1577500,1407595895.882609900,4414.01,0.224,200,0.007,0.011,0.011,0.013
3157,1578000,1407595897.274123500,4415.4,0.229,200,0.006,0.012,0.012,0.014
3158,1578500,1407595898.701301000,4416.83,0.221,200,0.011,0.013,0.013,0.015
3159,1579000,1407595900.110922400,4418.24,0.197,200,0.005,0.007,0.007,0.009
3160,1579500,1407595901.449464900,4419.58,0.209,200,0.005,0.011,0.011,0.013
3161,1580000,1407595902.845564300,4420.97,0.216,200,0.005,0.007,0.007,0.010
3162,1580500,1407595904.241998700,4422.37,0.211,200,0.006,0.008,0.008,0.009
3163,1581000,1407595905.645797900,4423.77,0.220,200,0.005,0.009,0.009,0.011
3164,1581500,1407595907.030820500,4425.16,0.273,200,0.008,0.010,0.010,0.013
3165,1582000,1407595908.523710500,4426.65,0.217,200,0.007,0.009,0.009,0.011
3166,1582500,1407595909.904207700,4428.03,0.206,200,0.006,0.012,0.012,0.014
3167,1583000,1407595911.274879700,4429.4,0.345,200,0.005,0.007,0.007,0.010
3168,1583500,1407595912.766274600,4430.89,0.333,200,0.007,0.008,0.008,0.011
3169,1584000,1407595914.319869900,4432.45,0.229,200,0.009,0.011,0.011,0.014
3170,1584500,1407595915.741879600,4433.87,0.208,200,0.012,0.013,0.013,0.015
3171,1585000,1407595917.144697500,4435.27,0.195,200,0.005,0.008,0.008,0.010
3172,1585500,1407595918.502014900,4436.63,0.213,200,0.008,0.014,0.014,0.016
3173,1586000,1407595919.916214100,4438.04,0.216,200,0.006,0.008,0.008,0.011
3174,1586500,1407595921.290544500,4439.42,0.212,200,0.008,0.009,0.009,0.012
3175,1587000,1407595922.681627400,4440.81,0.203,200,0.009,0.010,0.010,0.013
3176,1587500,1407595924.033003400,4442.16,0.204,200,0.008,0.010,0.010,0.013
3177,1588000,1407595925.417747100,4443.55,0.213,200,0.005,0.006,0.006,0.008
3178,1588500,1407595926.792462000,4444.92,0.241,200,0.007,0.009,0.009,0.011
3179,1589000,1407595928.211355500,4446.34,0.232,200,0.005,0.023,0.024,0.025
3180,1589500,1407595929.600866400,4447.73,0.208,200,0.009,0.010,0.010,0.013
3181,1590000,1407595931.002314200,4449.13,0.209,200,0.007,0.012,0.012,0.013
3182,1590500,1407595932.383086900,4450.51,0.528,200,0.027,0.029,0.029,0.031
3183,1591000,1407595934.078113400,4452.21,0.210,200,0.006,0.007,0.007,0.009
3184,1591500,1407595935.456104900,4453.58,0.217,200,0.005,0.007,0.007,0.008
3185,1592000,1407595936.891721900,4455.02,0.206,200,0.008,0.012,0.012,0.014
3186,1592500,1407595938.303416600,4456.43,0.264,200,0.005,0.007,0.007,0.009
3187,1593000,1407595939.715705200,4457.84,0.222,200,0.005,0.007,0.007,0.009
3188,1593500,1407595941.110372400,4459.24,0.212,200,0.008,0.009,0.009,0.015
3189,1594000,1407595942.520522700,4460.65,0.185,200,0.006,0.008,0.008,0.010
3190,1594500,1407595943.875389000,4462,0.205,200,0.005,0.007,0.007,0.009
3191,1595000,1407595945.270064500,4463.4,0.223,200,0.008,0.010,0.010,0.012
3192,1595500,1407595946.700891000,4464.83,0.203,200,0.008,0.009,0.009,0.011
3193,1596000,1407595948.103833300,4466.23,0.203,200,0.008,0.014,0.014,0.016
3194,1596500,1407595949.500324800,4467.63,0.211,200,0.007,0.009,0.009,0.011
3195,1597000,1407595950.897589700,4469.03,0.205,200,0.005,0.007,0.007,0.009
3196,1597500,1407595952.263934900,4470.39,0.247,200,0.007,0.009,0.009,0.011
3197,1598000,1407595953.688367700,4471.82,0.207,200,0.005,0.009,0.009,0.011
3198,1598500,1407595955.036977000,4473.17,0.206,200,0.005,0.007,0.007,0.009
3199,1599000,1407595956.392413600,4474.52,0.227,200,0.007,0.013,0.013,0.015
3200,1599500,1407595957.821726400,4475.95,0.207,200,0.005,0.008,0.008,0.010
3201,1600000,1407595959.220771400,4477.35,0.301,200,0.010,0.012,0.012,0.015
3202,1600500,1407595960.729460900,4478.86,0.244,200,0.010,0.011,0.012,0.013
3203,1601000,1407595962.174005200,4480.3,0.225,200,0.007,0.009,0.009,0.011
3204,1601500,1407595963.597692400,4481.73,0.208,200,0.012,0.014,0.014,0.019
3205,1602000,1407595965.018722000,4483.15,0.207,200,0.005,0.007,0.007,0.009
3206,1602500,1407595966.372619500,4484.5,0.209,200,0.008,0.010,0.010,0.012
3207,1603000,1407595967.778046700,4485.91,0.190,200,0.006,0.008,0.008,0.010
3208,1603500,1407595969.163948800,4487.29,0.212,200,0.007,0.009,0.009,0.012
3209,1604000,1407595970.570771500,4488.7,0.212,200,0.011,0.012,0.012,0.014
3210,1604500,1407595971.957437700,4490.09,0.211,200,0.008,0.010,0.010,0.011
3211,1605000,1407595973.356277000,4491.48,0.201,200,0.007,0.009,0.009,0.011
3212,1605500,1407595974.746542200,4492.87,0.219,200,0.006,0.021,0.021,0.023
3213,1606000,1407595976.114180900,4494.24,0.229,200,0.026,0.027,0.027,0.029
3214,1606500,1407595977.524469000,4495.65,0.236,200,0.028,0.030,0.030,0.032
3215,1607000,1407595978.962932600,4497.09,0.223,200,0.027,0.029,0.029,0.032
3216,1607500,1407595980.352022800,4498.48,0.223,200,0.027,0.028,0.028,0.031
3217,1608000,1407595981.732525200,4499.86,0.203,200,0.005,0.007,0.007,0.009
3218,1608500,1407595983.106085800,4501.23,0.217,200,0.006,0.010,0.010,0.012
3219,1609000,1407595984.514954500,4502.64,0.228,200,0.008,0.012,0.012,0.014
3220,1609500,1407595985.945465600,4504.07,0.215,200,0.005,0.022,0.022,0.024
3221,1610000,1407595987.341248800,4505.47,0.196,200,0.005,0.007,0.007,0.009
3222,1610500,1407595988.742879000,4506.87,0.228,200,0.007,0.008,0.009,0.011
3223,1611000,1407595990.161664300,4508.29,0.467,200,0.010,0.013,0.013,0.015
3224,1611500,1407595991.788889200,4509.92,0.213,200,0.007,0.012,0.013,0.015
3225,1612000,1407595993.176905100,4511.31,0.216,200,0.030,0.032,0.032,0.034
3226,1612500,1407595994.573195100,4512.7,0.199,200,0.009,0.011,0.011,0.013
3227,1613000,1407595995.923742300,4514.05,0.195,200,0.007,0.008,0.009,0.011
3228,1613500,1407595997.306719000,4515.44,0.199,200,0.006,0.008,0.008,0.010
3229,1614000,1407595998.711808400,4516.84,0.187,200,0.006,0.008,0.008,0.010
3230,1614500,1407596000.076565200,4518.21,0.204,200,0.005,0.007,0.007,0.009
3231,1615000,1407596001.423370600,4519.55,0.199,200,0.005,0.006,0.006,0.009
3232,1615500,1407596002.793927500,4520.92,0.223,200,0.007,0.009,0.009,0.010
3233,1616000,1407596004.185904100,4522.31,0.210,200,0.005,0.016,0.016,0.018
3234,1616500,1407596005.575837000,4523.7,0.211,200,0.005,0.009,0.010,0.011
3235,1617000,1407596006.945222200,4525.07,0.210,200,0.010,0.012,0.012,0.014
3236,1617500,1407596008.342749600,4526.47,0.193,200,0.008,0.009,0.009,0.012
3237,1618000,1407596009.752719700,4527.88,0.210,200,0.005,0.006,0.006,0.008
3238,1618500,1407596011.118877200,4529.25,0.222,200,0.011,0.022,0.022,0.024
3239,1619000,1407596012.492579200,4530.62,0.250,200,0.006,0.008,0.008,0.010
3240,1619500,1407596013.877632900,4532.01,0.196,200,0.005,0.007,0.007,0.009
3241,1620000,1407596015.204348300,4533.33,0.214,200,0.006,0.007,0.008,0.013
3242,1620500,1407596016.570111300,4534.7,0.207,200,0.006,0.010,0.010,0.012
3243,1621000,1407596017.941308000,4536.07,0.213,200,0.007,0.009,0.009,0.010
3244,1621500,1407596019.370580600,4537.5,0.220,200,0.008,0.010,0.010,0.012
3245,1622000,1407596020.794235500,4538.92,0.378,200,0.005,0.007,0.007,0.010
3246,1622500,1407596022.338014300,4540.47,0.361,200,0.005,0.008,0.008,0.010
3247,1623000,1407596023.864249100,4541.99,0.225,200,0.005,0.008,0.008,0.040
3248,1623500,1407596025.260914600,4543.39,0.217,200,0.008,0.013,0.013,0.015
3249,1624000,1407596026.683112100,4544.81,0.539,200,0.011,0.014,0.014,0.317
3250,1624500,1407596028.409042900,4546.54,0.244,200,0.007,0.010,0.010,0.015
3251,1625000,1407596029.838131600,4547.97,0.206,200,0.005,0.007,0.007,0.009
3252,1625500,1407596031.209661900,4549.34,0.206,200,0.007,0.009,0.009,0.011
3253,1626000,1407596032.599122800,4550.73,0.197,200,0.005,0.007,0.007,0.009
3254,1626500,1407596033.977046600,4552.11,0.493,200,0.011,0.013,0.013,0.018
3255,1627000,1407596035.652516600,4553.78,0.217,200,0.006,0.011,0.011,0.013
3256,1627500,1407596037.058730000,4555.19,0.204,200,0.008,0.013,0.014,0.016
3257,1628000,1407596038.484416800,4556.61,0.212,200,0.006,0.008,0.008,0.010
3258,1628500,1407596039.911907700,4558.04,0.223,200,0.006,0.008,0.008,0.009
3259,1629000,1407596041.284181900,4559.41,0.206,200,0.005,0.007,0.007,0.008
3260,1629500,1407596042.701359000,4560.83,0.214,200,0.008,0.011,0.011,0.013
3261,1630000,1407596044.121082100,4562.25,0.217,200,0.005,0.011,0.011,0.013
3262,1630500,1407596045.486953900,4563.62,0.213,200,0.005,0.007,0.007,0.009
3263,1631000,1407596046.858067200,4564.99,0.207,200,0.007,0.009,0.009,0.011
3264,1631500,1407596048.237727700,4566.37,0.218,200,0.010,0.013,0.013,0.015
3265,1632000,1407596049.651058200,4567.78,0.241,200,0.005,0.007,0.007,0.009
3266,1632500,1407596051.032784100,4569.16,0.352,200,0.005,0.007,0.007,0.009
3267,1633000,1407596052.523153300,4570.65,0.214,200,0.006,0.009,0.009,0.014
3268,1633500,1407596053.888892800,4572.02,0.222,200,0.028,0.030,0.030,0.032
3269,1634000,1407596055.325146900,4573.45,0.193,200,0.005,0.006,0.006,0.008
3270,1634500,1407596056.672241200,4574.8,0.207,200,0.008,0.009,0.009,0.016
3271,1635000,1407596058.077214500,4576.21,0.215,200,0.008,0.011,0.011,0.013
3272,1635500,1407596059.524261900,4577.65,0.205,200,0.007,0.013,0.013,0.015
3273,1636000,1407596060.925992800,4579.05,0.215,200,0.005,0.008,0.008,0.010
3274,1636500,1407596062.286201700,4580.41,0.209,200,0.010,0.012,0.012,0.014
3275,1637000,1407596063.634229800,4581.76,0.229,200,0.005,0.006,0.006,0.008
3276,1637500,1407596065.003102200,4583.13,0.207,200,0.006,0.009,0.009,0.011
3277,1638000,1407596066.382813300,4584.51,0.208,200,0.007,0.009,0.009,0.012
3278,1638500,1407596067.767144100,4585.9,0.202,200,0.008,0.010,0.010,0.013
3279,1639000,1407596069.169146100,4587.3,0.226,200,0.006,0.022,0.022,0.028
3280,1639500,1407596070.553521200,4588.68,0.223,200,0.006,0.011,0.011,0.013
3281,1640000,1407596071.972761300,4590.1,0.222,200,0.006,0.016,0.016,0.019
3282,1640500,1407596073.343427100,4591.47,0.204,200,0.006,0.008,0.008,0.011
3283,1641000,1407596074.708010000,4592.84,0.233,200,0.007,0.010,0.011,0.013
3284,1641500,1407596076.112480000,4594.24,0.220,200,0.007,0.009,0.009,0.012
3285,1642000,1407596077.500557100,4595.63,0.204,200,0.005,0.007,0.007,0.009
3286,1642500,1407596078.870683800,4597,0.209,200,0.006,0.009,0.009,0.011
3287,1643000,1407596080.263976300,4598.39,0.264,200,0.008,0.013,0.013,0.015
3288,1643500,1407596081.726432500,4599.85,0.453,200,0.006,0.009,0.009,0.013
3289,1644000,1407596083.364271000,4601.49,0.196,200,0.005,0.006,0.007,0.012
3290,1644500,1407596084.713739500,4602.84,0.202,200,0.007,0.009,0.010,0.011
3291,1645000,1407596086.078786700,4604.21,0.208,200,0.006,0.008,0.008,0.010
3292,1645500,1407596087.428908500,4605.56,0.208,200,0.005,0.008,0.008,0.010
3293,1646000,1407596088.779050700,4606.91,0.199,200,0.005,0.007,0.007,0.009
3294,1646500,1407596090.105633700,4608.23,0.205,200,0.006,0.007,0.007,0.009
3295,1647000,1407596091.453672600,4609.58,0.213,200,0.006,0.008,0.009,0.011
3296,1647500,1407596092.860334500,4610.99,0.210,200,0.011,0.013,0.013,0.015
3297,1648000,1407596094.294691600,4612.42,0.214,200,0.006,0.007,0.007,0.010
3298,1648500,1407596095.660328000,4613.79,0.215,200,0.005,0.007,0.007,0.009
3299,1649000,1407596097.031714900,4615.16,0.206,200,0.008,0.009,0.010,0.012
3300,1649500,1407596098.415809900,4616.54,0.216,200,0.007,0.008,0.009,0.010
3301,1650000,1407596099.815165200,4617.94,0.336,200,0.009,0.017,0.017,0.023
3302,1650500,1407596101.296371700,4619.42,0.198,200,0.005,0.006,0.006,0.009
3303,1651000,1407596102.659720900,4620.79,0.220,200,0.005,0.007,0.007,0.008
3304,1651500,1407596104.099326700,4622.23,0.220,200,0.013,0.019,0.019,0.021
3305,1652000,1407596105.519099500,4623.65,0.228,200,0.005,0.007,0.007,0.009
3306,1652500,1407596106.907176700,4625.04,0.219,200,0.006,0.008,0.008,0.010
3307,1653000,1407596108.321903000,4626.45,0.208,200,0.008,0.009,0.010,0.012
3308,1653500,1407596109.722277700,4627.85,0.210,200,0.006,0.009,0.009,0.011
3309,1654000,1407596111.126401900,4629.25,0.189,200,0.005,0.008,0.008,0.010
3310,1654500,1407596112.487743800,4630.62,0.202,200,0.008,0.009,0.009,0.012
3311,1655000,1407596113.879656500,4632.01,0.228,200,0.027,0.028,0.029,0.031
3312,1655500,1407596115.332939200,4633.46,0.213,200,0.006,0.011,0.011,0.013
3313,1656000,1407596116.714061400,4634.84,0.206,200,0.005,0.010,0.010,0.012
3314,1656500,1407596118.072257200,4636.2,0.221,200,0.007,0.009,0.010,0.012
3315,1657000,1407596119.483198200,4637.61,0.222,200,0.008,0.009,0.010,0.012
3316,1657500,1407596120.899352100,4639.03,0.212,200,0.006,0.008,0.009,0.010
3317,1658000,1407596122.271033500,4640.4,0.200,200,0.009,0.015,0.015,0.017
3318,1658500,1407596123.621749000,4641.75,0.249,200,0.007,0.009,0.009,0.012
3319,1659000,1407596125.066726700,4643.2,0.234,200,0.005,0.020,0.020,0.022
3320,1659500,1407596126.476056600,4644.6,0.218,200,0.007,0.013,0.013,0.015
3321,1660000,1407596127.885462300,4646.01,0.234,200,0.005,0.007,0.007,0.009
3322,1660500,1407596129.308313800,4647.44,0.225,200,0.005,0.007,0.007,0.009
3323,1661000,1407596130.750393100,4648.88,0.372,200,0.007,0.009,0.009,0.012
3324,1661500,1407596132.300664600,4650.43,0.202,200,0.005,0.007,0.007,0.009
3325,1662000,1407596133.665182300,4651.79,0.206,200,0.005,0.012,0.012,0.014
3326,1662500,1407596135.034279000,4653.16,0.194,200,0.009,0.011,0.011,0.013
3327,1663000,1407596136.396337000,4654.52,0.243,200,0.007,0.009,0.009,0.014
3328,1663500,1407596137.842929200,4655.97,0.202,200,0.007,0.010,0.010,0.012
3329,1664000,1407596139.248131300,4657.38,0.203,200,0.005,0.006,0.006,0.008
3330,1664500,1407596140.611228200,4658.74,0.425,200,0.006,0.008,0.008,0.225
3331,1665000,1407596142.223681100,4660.35,0.249,200,0.005,0.006,0.006,0.008
3332,1665500,1407596143.622522300,4661.75,0.215,200,0.012,0.017,0.017,0.020
3333,1666000,1407596145.044094700,4663.17,0.208,200,0.006,0.008,0.008,0.010
3334,1666500,1407596146.429207400,4664.56,0.220,200,0.008,0.012,0.012,0.015
3335,1667000,1407596147.871108800,4666,0.243,200,0.012,0.014,0.014,0.016
3336,1667500,1407596149.296744800,4667.43,0.215,200,0.007,0.008,0.008,0.011
3337,1668000,1407596150.692475700,4668.82,0.210,200,0.005,0.007,0.007,0.009
3338,1668500,1407596152.065392900,4670.19,0.213,200,0.007,0.008,0.008,0.010
3339,1669000,1407596153.462769200,4671.59,0.233,200,0.010,0.012,0.012,0.014
3340,1669500,1407596154.877596800,4673.01,0.219,200,0.006,0.008,0.008,0.010
3341,1670000,1407596156.288268500,4674.42,0.205,200,0.005,0.007,0.007,0.008
