INFO  - 2014-06-16 21:52:00.249; org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: 'C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\'
INFO  - 2014-06-16 21:52:00.333; org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
WARN  - 2014-06-16 21:52:00.334; org.apache.solr.core.SolrResourceLoader; Can't find (or read) directory to add to classloader: ../../../contrib/extraction/lib (resolved as: C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\..\..\..\contrib\extraction\lib).
WARN  - 2014-06-16 21:52:00.335; org.apache.solr.core.SolrResourceLoader; No files added to classloader from lib: ../../../dist/ (resolved as: C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\..\..\..\dist).
WARN  - 2014-06-16 21:52:00.335; org.apache.solr.core.SolrResourceLoader; Can't find (or read) directory to add to classloader: ../../../contrib/clustering/lib/ (resolved as: C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\..\..\..\contrib\clustering\lib).
WARN  - 2014-06-16 21:52:00.336; org.apache.solr.core.SolrResourceLoader; No files added to classloader from lib: ../../../dist/ (resolved as: C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\..\..\..\dist).
WARN  - 2014-06-16 21:52:00.336; org.apache.solr.core.SolrResourceLoader; Can't find (or read) directory to add to classloader: ../../../contrib/langid/lib/ (resolved as: C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\..\..\..\contrib\langid\lib).
WARN  - 2014-06-16 21:52:00.337; org.apache.solr.core.SolrResourceLoader; No files added to classloader from lib: ../../../dist/ (resolved as: C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\..\..\..\dist).
WARN  - 2014-06-16 21:52:00.337; org.apache.solr.core.SolrResourceLoader; Can't find (or read) directory to add to classloader: ../../../contrib/velocity/lib (resolved as: C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\..\..\..\contrib\velocity\lib).
WARN  - 2014-06-16 21:52:00.337; org.apache.solr.core.SolrResourceLoader; No files added to classloader from lib: ../../../dist/ (resolved as: C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\..\..\..\dist).
INFO  - 2014-06-16 21:52:00.472; org.apache.solr.update.SolrIndexConfig; IndexWriter infoStream solr logging is enabled
INFO  - 2014-06-16 21:52:00.479; org.apache.solr.core.SolrConfig; Using Lucene MatchVersion: LUCENE_46
INFO  - 2014-06-16 21:52:00.624; org.apache.solr.core.SolrConfig; Loaded SolrConfig: solrconfig.xml
INFO  - 2014-06-16 21:52:00.630; org.apache.solr.schema.IndexSchema; Reading Solr Schema from schema.xml
INFO  - 2014-06-16 21:52:00.713; org.apache.solr.schema.IndexSchema; [collection1] Schema name=example
INFO  - 2014-06-16 21:52:01.363; org.apache.solr.schema.FieldType; Rama: encountered encrypted fieldmanu
INFO  - 2014-06-16 21:52:01.363; org.apache.solr.schema.FieldType; Rama: encountered encrypted fieldmanu_id_s
INFO  - 2014-06-16 21:52:01.373; org.apache.solr.schema.IndexSchema; unique key field: id
INFO  - 2014-06-16 21:52:01.465; org.apache.solr.schema.FileExchangeRateProvider; Reloading exchange rates from file currency.xml
INFO  - 2014-06-16 21:52:01.473; org.apache.solr.schema.FileExchangeRateProvider; Reloading exchange rates from file currency.xml
INFO  - 2014-06-16 21:52:01.664; org.apache.solr.core.SolrCore; solr.NRTCachingDirectoryFactory
INFO  - 2014-06-16 21:52:01.672; org.apache.solr.core.SolrCore; [collection1] Opening new SolrCore at C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\, dataDir=C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\data\
INFO  - 2014-06-16 21:52:01.674; org.apache.solr.core.JmxMonitoredMap; No JMX servers found, not exposing Solr information with JMX.
INFO  - 2014-06-16 21:52:01.679; org.apache.solr.core.SolrCore; [collection1] Added SolrEventListener for newSearcher: org.apache.solr.core.QuerySenderListener{queries=[]}
INFO  - 2014-06-16 21:52:01.679; org.apache.solr.core.SolrCore; [collection1] Added SolrEventListener for firstSearcher: org.apache.solr.core.QuerySenderListener{queries=[{q=static firstSearcher warming in solrconfig.xml}]}
INFO  - 2014-06-16 21:52:01.699; org.apache.solr.core.CachingDirectoryFactory; return new directory for C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\data
INFO  - 2014-06-16 21:52:01.699; org.apache.solr.core.SolrCore; New index directory detected: old=null new=C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\data\index/
WARN  - 2014-06-16 21:52:01.700; org.apache.solr.core.SolrCore; [collection1] Solr index directory 'C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\data\index' doesn't exist. Creating new index...
INFO  - 2014-06-16 21:52:01.709; org.apache.solr.core.CachingDirectoryFactory; return new directory for C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\data\index
INFO  - 2014-06-16 21:52:02.248; org.apache.solr.core.SolrDeletionPolicy; SolrDeletionPolicy.onCommit: commits: num=1
