testCase,indexSize,meanTime,StdDev,numQueries,time1,time2,etc
vanilla_10K_terms,9000000,,,100,0.060,0.019,0.016,0.011,0.011,0.011,0.010,0.011,0.028,0.015,0.011,0.011,0.011,0.011,0.010,0.023,0.010,0.010,0.012,0.020,0.011,0.025,0.010,0.011,0.011,0.010,0.010,0.033,0.024,0.044,0.010,0.032,0.027,0.013,0.015,0.017,0.015,0.010,0.010,0.011,0.010,0.011,0.011,0.010,0.058,0.019,0.013,0.011,0.011,0.012,0.010,0.013,0.011,0.012,0.011,0.010,0.013,0.010,0.010,0.010,0.010,0.052,0.035,0.010,0.010,0.010,0.017,0.010,0.010,0.012,0.027,0.010,0.010,0.010,0.011,0.011,0.010,0.010,0.011,0.010,0.010,0.010,0.014,0.011,0.011,0.011,0.011,0.054,0.010,0.019,0.011,0.036,0.010,0.011,0.011,0.010,0.010,0.011,0.016,0.011,
vanilla_10K_terms,10000000,,,100,0.013,0.043,0.011,0.011,0.010,0.011,0.057,0.010,0.011,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.011,0.012,0.010,0.015,0.020,0.015,0.013,0.016,0.012,0.010,0.010,0.010,0.011,0.012,0.011,0.010,0.010,0.011,0.010,0.011,0.010,0.010,0.025,0.010,0.011,0.016,0.010,0.010,0.011,0.042,0.010,0.011,0.010,0.011,0.011,0.010,0.011,0.011,0.011,0.012,0.011,0.011,0.012,0.037,0.011,0.011,0.010,0.011,0.010,0.010,0.011,0.025,0.010,0.012,0.010,0.011,0.035,0.011,0.010,0.011,0.013,0.010,0.010,0.011,0.011,0.011,0.010,0.010,0.011,0.011,0.022,0.015,0.011,0.010,0.013,0.015,0.016,0.011,0.011,0.016,0.053,0.011,0.008,
vanilla_10M_terms,1,,,100,0.024,0.011,0.008,0.012,0.009,0.008,0.011,0.023,0.009,0.008,0.008,0.008,0.009,0.008,0.009,0.008,0.008,0.008,0.008,0.007,0.008,0.008,0.008,0.010,0.007,0.012,0.008,0.007,0.007,0.008,0.011,0.011,0.009,0.008,0.008,0.008,0.012,0.008,0.008,0.012,0.008,0.007,0.007,0.011,0.016,0.007,0.007,0.011,0.011,0.007,0.007,0.007,0.009,0.007,0.011,0.011,0.011,0.011,0.007,0.007,0.007,0.011,0.007,0.014,0.011,0.007,0.017,0.007,0.007,0.011,0.011,0.007,0.007,0.007,0.008,0.007,0.007,0.007,0.007,0.009,0.007,0.007,0.011,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.007,0.011,0.012,0.011,0.007,0.007,0.007,0.007,0.007,
vanilla_10M_terms,10,,,100,0.010,0.009,0.008,0.007,0.007,0.009,0.012,0.008,0.008,0.008,0.011,0.007,0.007,0.008,0.008,0.007,0.008,0.007,0.007,0.012,0.016,0.007,0.007,0.011,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.011,0.007,0.007,0.008,0.012,0.008,0.007,0.007,0.011,0.011,0.007,0.007,0.007,0.010,0.007,0.007,0.007,0.007,0.008,0.007,0.011,0.008,0.007,0.013,0.007,0.007,0.007,0.007,0.592,0.008,0.008,0.007,0.007,0.011,0.007,0.011,0.011,0.008,0.011,0.007,0.007,0.011,0.007,0.008,0.011,0.007,0.007,0.011,0.008,0.007,0.007,0.006,0.006,0.007,0.010,0.007,0.007,0.011,0.007,0.007,0.011,0.007,0.007,0.007,0.008,0.011,0.007,0.011,0.011,
vanilla_10M_terms,100,,,100,0.010,0.009,0.009,0.013,0.009,0.009,0.009,0.012,0.012,0.009,0.008,0.009,0.012,0.009,0.009,0.008,0.009,0.009,0.008,0.010,0.011,0.009,0.012,0.008,0.009,0.008,0.007,0.009,0.010,0.007,0.008,0.013,0.012,0.013,0.010,0.008,0.009,0.007,0.007,0.007,0.007,0.007,0.013,0.009,0.008,0.008,0.012,0.012,0.007,0.008,0.012,0.011,0.008,0.007,0.007,0.012,0.013,0.007,0.012,0.007,0.007,0.010,0.009,0.008,0.008,0.007,0.011,0.010,0.007,0.006,0.012,0.007,0.007,0.008,0.012,0.011,0.007,0.007,0.007,0.011,0.011,0.011,0.011,0.008,0.008,0.007,0.007,0.011,0.007,0.007,0.007,0.012,0.007,0.007,0.009,0.007,0.012,0.008,0.008,0.007,
vanilla_10M_terms,1000,,,100,0.009,0.008,0.008,0.008,0.012,0.008,0.008,0.012,0.013,0.012,0.008,0.008,0.009,0.008,0.008,0.008,0.008,0.008,0.008,0.007,0.008,0.008,0.012,0.010,0.011,0.013,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.009,0.008,0.009,0.009,0.008,0.007,0.012,0.012,0.008,0.012,0.012,0.013,0.008,0.007,0.012,0.012,0.008,0.008,0.008,0.012,0.007,0.009,0.008,0.012,0.008,0.006,0.007,0.007,0.008,0.012,0.012,0.008,0.007,0.011,0.007,0.007,0.007,0.007,0.008,0.008,0.009,0.008,0.006,0.008,0.008,0.012,0.008,0.012,0.007,0.007,0.011,0.011,0.007,0.008,0.006,0.006,0.007,0.011,0.012,0.013,0.008,0.008,0.007,0.008,0.008,0.008,
vanilla_10M_terms,10000,,,100,0.009,0.012,0.012,0.008,0.008,0.008,0.009,0.008,0.012,0.008,0.009,0.010,0.011,0.012,0.008,0.012,0.008,0.008,0.013,0.014,0.009,0.007,0.008,0.008,0.012,0.008,0.008,0.012,0.008,0.007,0.008,0.008,0.008,0.012,0.008,0.008,0.011,0.012,0.008,0.008,0.008,0.008,0.012,0.009,0.008,0.008,0.008,0.008,0.011,0.008,0.008,0.008,0.008,0.012,0.013,0.011,0.031,0.011,0.008,0.007,0.012,0.012,0.008,0.011,0.008,0.008,0.008,0.011,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.007,0.011,0.008,0.008,0.008,0.010,0.008,0.007,0.008,0.012,0.011,0.008,0.008,0.008,0.008,0.020,0.008,0.007,0.012,0.011,0.009,0.009,0.008,0.007,0.008,
vanilla_10M_terms,100000,,,100,0.012,0.012,0.008,0.008,0.008,0.009,0.008,0.012,0.008,0.008,0.013,0.015,0.008,0.008,0.009,0.008,0.010,0.007,0.008,0.007,0.008,0.008,0.008,0.011,0.011,0.008,0.008,0.013,0.011,0.008,0.980,0.026,0.007,0.007,0.012,0.011,0.012,0.008,0.007,0.007,0.007,0.008,0.012,0.010,0.006,0.007,0.007,0.006,0.007,0.007,0.011,0.007,0.007,0.007,0.007,0.007,0.008,0.011,0.008,0.008,0.008,0.011,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.012,0.008,0.008,0.011,0.007,0.008,0.008,0.008,0.011,0.012,0.013,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.011,0.009,0.012,0.008,0.012,0.008,0.008,0.012,0.008,0.008,0.008,
vanilla_10M_terms,1000000,,,100,0.009,0.012,0.008,0.013,0.008,0.008,0.009,0.008,0.008,0.009,0.008,0.012,0.008,0.008,0.008,0.009,0.008,0.012,0.009,0.012,0.008,0.009,0.009,0.008,0.008,0.010,0.012,0.012,0.008,0.012,0.008,0.008,0.009,0.008,0.009,0.010,0.008,0.008,0.012,0.008,0.017,0.014,0.008,0.008,0.008,0.012,0.008,0.012,0.008,0.008,0.008,0.008,0.008,0.012,0.008,0.008,0.008,0.012,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.012,0.008,0.008,0.008,0.008,0.012,0.008,0.008,0.009,0.008,0.008,0.012,0.012,0.008,0.009,0.009,0.009,0.009,0.011,0.008,0.007,0.013,0.007,0.011,0.007,0.007,0.007,
vanilla_10M_terms,2000000,,,100,0.012,0.010,0.009,0.009,0.008,0.012,0.013,0.012,0.012,0.008,0.008,0.008,0.012,0.012,0.012,0.012,0.008,0.008,0.007,0.011,0.008,0.008,0.008,0.011,0.007,0.006,0.007,0.011,0.009,0.011,0.008,0.009,0.011,0.012,0.019,0.008,0.008,0.008,0.011,0.012,0.011,0.007,0.007,0.008,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.012,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.012,0.008,0.012,0.008,0.008,0.011,0.008,0.008,0.008,0.012,0.009,0.008,0.008,0.008,0.007,0.008,0.008,0.008,0.011,0.009,0.007,0.009,0.008,0.009,0.009,0.007,0.009,0.009,0.009,0.008,0.008,0.008,0.008,0.011,
vanilla_10M_terms,3000000,,,100,0.026,0.009,0.015,0.020,0.011,0.019,0.010,0.013,0.009,0.008,0.007,0.009,0.008,0.012,0.009,0.007,0.012,0.012,0.011,0.013,0.011,0.008,0.012,0.012,0.008,0.013,0.017,0.012,0.012,0.012,0.012,0.012,0.008,0.017,0.011,0.011,0.011,0.011,0.008,0.012,0.008,0.008,0.008,0.013,0.012,0.009,0.008,0.013,0.010,0.012,0.022,0.011,0.010,0.013,0.008,0.008,0.008,0.008,0.008,0.008,0.007,0.012,0.010,0.008,0.012,0.008,0.008,0.008,0.013,0.008,0.008,0.009,0.008,0.008,0.008,0.008,0.008,0.015,0.013,0.009,0.011,0.013,0.008,0.013,0.012,0.012,0.009,0.013,0.008,0.009,0.012,0.008,0.010,0.014,0.008,0.009,0.012,0.008,0.009,0.008,
vanilla_10M_terms,4000000,,,100,0.035,0.016,0.009,0.012,0.026,0.018,0.022,0.011,0.011,0.012,0.013,0.017,0.010,0.008,0.008,0.009,0.009,0.028,0.008,0.017,0.012,0.013,0.008,0.009,0.035,0.011,0.008,0.009,0.012,0.010,0.009,0.014,0.025,0.009,0.010,0.008,0.012,0.013,0.014,0.014,0.013,0.015,0.010,0.009,0.016,0.008,0.008,0.008,0.016,0.013,0.011,0.010,0.013,0.019,0.012,0.090,0.014,0.011,0.009,0.013,0.010,0.011,0.012,0.011,0.009,0.008,0.008,0.008,0.008,0.008,0.008,0.124,0.012,0.011,0.011,0.010,0.013,0.008,0.008,0.013,0.009,0.013,0.008,0.012,0.010,0.009,0.008,0.013,0.023,0.009,0.010,0.010,0.011,0.014,0.008,0.008,0.014,0.008,0.007,0.012,
vanilla_10M_terms,5000000,,,100,0.010,0.009,0.009,0.009,0.009,0.008,0.009,0.013,0.009,0.012,0.008,0.009,0.009,0.012,0.013,0.008,0.009,0.013,0.020,0.011,0.246,0.014,0.010,0.010,0.012,0.008,0.017,0.009,0.013,0.013,0.012,0.008,0.012,0.008,0.008,0.010,0.009,0.013,0.009,0.009,0.015,0.015,0.009,0.008,0.010,0.012,0.010,0.008,0.010,0.008,0.011,0.008,0.008,0.007,0.011,0.012,0.008,0.008,0.008,0.008,0.013,0.010,0.008,0.011,0.009,0.009,0.008,0.008,0.008,0.008,0.010,0.010,0.013,0.011,0.010,0.011,0.023,0.008,0.008,0.008,0.009,0.008,0.015,0.012,0.009,0.008,0.012,0.013,0.009,0.008,0.014,0.009,0.008,0.008,0.008,0.008,0.008,0.009,0.008,0.008,
vanilla_10M_terms,6000000,,,100,0.015,0.010,0.009,0.012,0.009,0.013,0.009,0.009,0.011,0.009,0.009,0.012,0.012,0.007,0.007,0.008,0.011,0.008,0.016,0.008,0.016,0.008,0.011,0.012,0.012,0.008,0.009,0.009,0.013,0.009,0.011,0.008,0.010,0.114,0.009,0.009,0.009,0.009,0.014,0.011,0.009,0.016,0.018,0.019,0.009,0.011,0.013,0.010,0.016,0.010,0.009,0.008,0.011,0.012,0.011,0.011,0.009,0.009,0.009,0.013,0.009,0.009,0.011,0.011,0.011,0.011,0.010,0.012,0.013,0.013,0.011,0.009,0.011,0.010,0.018,0.013,0.018,0.009,0.009,0.072,0.015,0.008,0.012,0.010,0.011,0.008,0.008,0.009,0.011,0.008,0.011,0.008,0.010,0.008,0.009,0.008,0.011,0.008,0.009,0.008,
vanilla_10M_terms,7000000,,,100,0.015,0.009,0.009,0.010,0.008,0.012,0.013,0.008,0.008,0.013,0.011,0.014,0.013,0.009,0.008,0.009,0.010,0.008,0.010,0.010,0.010,0.015,0.022,0.012,0.010,0.012,0.016,0.024,0.013,0.009,0.011,0.012,0.013,0.013,0.018,0.012,0.010,0.009,0.009,0.014,0.013,0.014,0.010,0.012,0.010,0.016,0.019,0.012,0.008,0.011,0.008,0.009,0.009,0.009,0.009,0.017,0.010,0.009,0.010,0.011,0.008,0.011,0.016,0.012,0.009,0.009,0.011,0.007,0.009,0.009,0.009,0.008,0.010,0.011,0.007,0.007,0.010,0.009,0.010,0.012,0.008,0.010,0.012,0.011,0.012,0.009,0.009,0.009,0.016,0.012,0.009,0.014,0.012,0.009,0.009,0.008,0.008,0.008,0.012,0.012,
vanilla_10M_terms,8000000,,,100,0.027,0.032,0.016,0.016,0.013,0.014,0.018,0.010,0.012,0.009,0.020,0.123,0.009,0.009,0.013,0.015,0.009,0.018,0.010,0.008,0.014,0.016,0.013,0.013,0.019,0.021,0.009,0.011,0.014,0.022,0.011,0.024,0.021,0.012,0.009,0.014,0.021,0.010,0.018,0.010,0.009,0.009,0.014,0.012,0.013,0.009,0.010,0.011,0.010,0.009,0.008,0.014,0.009,0.010,0.009,0.014,0.008,0.009,0.012,0.011,0.007,0.008,0.007,0.010,0.010,0.008,0.010,0.008,0.009,0.008,0.008,0.010,0.007,0.010,0.010,0.015,0.012,0.010,0.012,0.022,0.012,0.007,0.008,0.018,0.008,0.008,0.008,0.008,0.013,0.012,0.009,0.011,0.009,0.011,0.008,0.009,0.014,0.013,0.013,0.010,
vanilla_10M_terms,9000000,,,100,0.012,0.041,0.015,0.015,0.012,0.013,0.016,0.012,0.023,0.013,0.010,0.013,0.023,0.015,0.012,0.008,0.015,0.015,0.015,0.009,0.030,0.013,0.017,0.020,0.011,0.014,0.018,0.008,0.021,0.011,0.011,0.009,0.024,0.012,0.027,0.014,0.077,0.016,0.042,0.013,0.009,0.013,0.011,0.014,0.013,0.192,0.018,0.023,0.018,0.021,0.009,0.017,0.008,0.013,0.015,0.014,0.014,0.012,0.011,0.015,0.019,0.015,0.013,0.015,0.009,0.009,0.011,0.012,0.008,0.008,0.008,0.015,0.011,0.009,0.014,0.014,0.014,0.013,0.014,0.009,0.020,0.010,0.011,0.014,0.010,0.013,0.008,0.009,0.011,0.017,0.012,0.012,0.009,0.008,0.008,0.013,0.011,0.008,0.008,0.014,
vanilla_10M_terms,10000000,,,100,0.019,0.019,0.087,0.009,0.070,0.018,0.013,0.010,0.072,0.074,0.087,0.012,0.010,0.009,0.018,0.008,0.010,0.011,0.062,0.014,0.014,0.063,0.012,0.013,0.056,0.011,0.010,0.012,0.061,0.054,0.010,0.012,0.008,0.050,0.011,0.008,0.013,0.010,0.010,0.009,0.015,0.020,0.009,0.013,0.008,0.007,0.016,0.008,0.008,0.009,0.009,0.009,0.009,0.013,0.014,0.009,0.012,0.010,0.014,0.009,0.012,0.012,0.011,0.009,0.012,0.008,0.013,0.013,0.011,0.009,0.011,0.014,0.010,0.057,0.010,0.012,0.009,0.018,0.011,0.011,0.205,0.016,0.014,0.009,0.012,0.009,0.012,0.014,0.009,0.013,0.011,0.013,0.015,0.133,0.013,0.013,0.011,0.009,0.015,0.069,
TNO_10_terms,1,,,100,0.031,0.009,0.009,0.028,0.013,0.009,0.009,0.009,0.012,0.008,0.009,0.009,0.010,0.012,0.009,0.012,0.008,0.008,0.008,0.008,0.012,0.008,0.011,0.008,0.009,0.009,0.012,0.012,0.008,0.008,0.008,0.008,0.008,0.012,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.011,0.008,0.008,0.024,0.009,0.008,0.008,0.012,0.012,0.008,0.008,0.008,0.007,0.008,0.008,0.012,0.009,0.008,0.008,0.008,0.012,0.020,0.008,0.008,0.008,0.008,0.008,0.013,0.008,0.012,0.012,0.011,0.007,0.007,0.007,0.012,0.008,0.007,0.011,0.011,0.007,0.007,0.011,0.024,0.012,0.008,0.009,0.013,0.008,0.011,0.007,0.008,0.009,0.008,0.010,0.008,0.008,
TNO_10_terms,10,,,100,0.010,0.013,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.012,0.009,0.013,0.008,0.008,0.012,0.008,0.011,0.008,0.012,0.008,0.008,0.008,0.012,0.008,0.012,0.008,0.013,0.008,0.008,0.008,0.009,0.009,0.012,0.011,0.008,0.012,0.029,0.008,0.012,0.008,0.008,0.008,0.008,0.012,0.012,0.008,0.008,0.007,0.011,0.007,0.011,0.007,0.012,0.008,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.012,0.011,0.007,0.007,0.007,0.008,0.012,0.007,0.007,0.007,0.012,0.007,0.009,0.008,0.008,0.012,0.014,0.011,0.008,0.021,0.008,0.008,0.008,0.008,0.009,0.008,0.008,0.008,0.008,0.008,0.008,0.009,0.012,0.008,0.007,0.012,0.008,
TNO_10_terms,100,,,100,0.023,0.014,0.013,0.017,0.015,0.017,0.020,0.012,0.013,0.016,0.011,0.011,0.015,0.015,0.019,0.012,0.011,0.010,0.015,0.018,0.011,0.012,0.010,0.013,0.014,0.009,0.009,0.013,0.009,0.013,0.013,0.009,0.013,0.009,0.013,0.009,0.014,0.013,0.009,0.013,0.010,0.010,0.009,0.009,0.009,0.013,0.016,0.011,0.016,0.010,0.012,0.013,0.009,0.011,0.010,0.013,0.011,0.013,0.013,0.013,0.022,0.013,0.013,0.013,0.009,0.009,0.010,0.010,0.013,0.009,0.009,0.009,0.015,0.009,0.009,0.009,0.013,0.013,0.009,0.010,0.009,0.014,0.013,0.015,0.013,0.009,0.013,0.014,0.013,0.010,0.012,0.013,0.013,0.013,0.009,0.009,0.009,0.013,0.008,0.013,
TNO_10_terms,1000,,,100,0.012,0.009,0.014,0.009,0.009,0.013,0.013,0.013,0.013,0.009,0.009,0.013,0.009,0.013,0.009,0.013,0.009,0.009,0.014,0.009,0.010,0.010,0.013,0.010,0.013,0.009,0.013,0.013,0.013,0.013,0.013,0.017,0.009,0.012,0.009,0.013,0.013,0.009,0.018,0.009,0.009,0.013,0.011,0.009,0.013,0.010,0.013,0.013,0.010,0.009,0.014,0.014,0.009,0.008,0.014,0.009,0.010,0.015,0.009,0.010,0.012,0.013,0.009,0.009,0.009,0.009,0.013,0.013,0.013,0.013,0.013,0.009,0.010,0.010,0.013,0.009,0.017,0.009,0.013,0.009,0.009,0.013,0.009,0.009,0.010,0.009,0.009,0.013,0.009,0.009,0.012,0.009,0.013,0.012,0.014,0.009,0.012,0.013,0.012,0.013,
TNO_10_terms,10000,,,100,0.016,0.018,0.010,0.010,0.011,0.009,0.010,0.010,0.014,0.008,0.008,0.014,0.013,0.009,0.010,0.012,0.008,0.008,0.008,0.012,0.008,0.012,0.008,0.013,0.009,0.008,0.012,0.012,0.008,0.012,0.012,0.009,0.009,0.010,0.010,0.009,0.009,0.008,0.012,0.012,0.008,0.015,0.009,0.013,0.009,0.008,0.008,0.013,0.009,0.008,0.008,0.012,0.012,0.011,0.035,0.008,0.012,0.012,0.008,0.009,0.012,0.008,0.008,0.012,0.009,0.008,0.012,0.008,0.008,0.012,0.008,0.012,0.012,0.008,0.008,0.012,0.008,0.008,0.008,0.008,0.012,0.008,0.012,0.012,0.008,0.008,0.013,0.014,0.013,0.013,0.008,0.008,0.008,0.012,0.009,0.014,0.009,0.009,0.012,0.050,
TNO_10_terms,100000,,,100,0.015,0.014,0.013,0.013,0.015,0.009,0.009,0.010,0.010,0.015,0.009,0.011,0.011,0.009,0.013,0.009,0.014,0.010,0.013,0.009,0.009,0.013,0.009,0.013,0.009,0.010,0.009,0.009,0.010,0.011,0.013,0.009,0.009,0.009,0.009,0.009,0.010,0.009,0.009,0.013,0.013,0.013,0.013,0.010,0.010,0.010,0.010,0.013,0.013,0.009,0.012,0.013,0.009,0.009,0.013,0.009,0.013,0.013,0.010,0.013,0.013,0.013,0.013,0.013,0.013,0.017,0.013,0.015,0.013,0.022,0.009,0.026,0.009,0.009,0.010,0.009,0.013,0.011,0.009,0.016,0.016,0.013,0.013,0.009,0.011,0.013,0.010,0.013,0.018,0.009,0.010,0.009,0.013,0.009,0.009,0.011,0.013,0.009,0.013,0.013,
TNO_10_terms,1000000,,,100,0.025,0.021,0.020,0.022,0.024,0.038,0.024,0.020,0.021,0.026,0.020,0.023,0.019,0.019,0.023,0.023,0.020,0.023,0.023,0.015,0.019,0.016,0.019,0.023,0.028,0.016,0.019,0.019,0.019,0.023,0.019,0.027,0.023,0.023,0.019,0.020,0.019,0.015,0.023,0.015,0.019,0.024,0.023,0.019,0.015,0.019,0.019,0.028,0.019,0.024,0.028,0.025,0.016,0.025,0.020,0.023,0.023,0.020,0.024,0.025,0.024,0.024,0.019,0.023,0.020,0.023,0.023,0.015,0.019,0.021,0.019,0.023,0.024,0.024,0.024,0.020,0.023,0.024,0.020,0.020,0.024,0.024,0.020,0.022,0.019,0.020,0.020,0.021,0.016,0.023,0.024,0.019,0.023,0.019,0.021,0.023,0.023,0.015,0.019,0.023,
TNO_10_terms,2000000,,,100,0.041,0.032,0.040,0.040,0.035,0.036,0.036,0.036,0.032,0.036,0.033,0.032,0.031,0.036,0.036,0.033,0.036,0.032,0.031,0.031,0.031,0.032,0.035,0.031,0.098,0.035,0.035,0.046,0.035,0.031,0.035,0.037,0.031,0.034,0.035,0.031,0.035,0.031,0.031,0.029,0.035,0.030,0.030,0.035,0.037,0.036,0.034,0.035,0.033,0.038,0.035,0.031,0.039,0.031,0.031,0.031,0.031,0.030,0.035,0.035,0.031,0.033,0.031,0.031,0.031,0.032,0.035,0.032,0.035,0.031,0.039,0.032,0.032,0.032,0.031,0.035,0.040,0.039,0.033,0.035,0.031,0.035,0.031,0.038,0.035,0.036,0.033,0.031,0.034,0.031,0.035,0.035,0.031,0.031,0.035,0.031,0.031,0.035,0.031,0.045,
TNO_10_terms,3000000,,,100,0.060,0.044,0.052,0.051,0.043,0.043,0.051,0.043,0.048,0.048,0.046,0.046,0.050,0.042,0.046,0.042,0.046,0.046,0.046,0.046,0.074,0.047,0.050,0.050,0.049,0.046,0.046,0.043,0.047,0.048,0.047,0.051,0.043,0.047,0.053,0.042,0.046,0.042,0.042,0.051,0.047,0.046,0.042,0.046,0.042,0.050,0.073,0.053,0.053,0.039,0.056,0.043,0.046,0.047,0.053,0.043,0.046,0.046,0.042,0.043,0.047,0.042,0.046,0.051,0.035,0.043,0.050,0.043,0.047,0.050,0.046,0.046,0.056,0.057,0.042,0.051,0.042,0.050,0.042,0.043,0.053,0.044,0.043,0.047,0.046,0.038,0.046,0.063,0.047,0.050,0.045,0.046,0.046,0.050,0.051,0.053,0.045,0.042,0.060,0.050,
TNO_10_terms,4000000,,,100,0.061,0.068,0.054,0.059,0.061,0.056,0.061,0.055,0.054,0.060,0.046,0.061,0.059,0.057,0.058,0.056,0.057,0.061,0.060,0.057,0.057,0.057,0.052,0.058,0.057,0.057,0.057,0.061,0.052,0.065,0.054,0.053,0.057,0.057,0.057,0.050,0.061,0.057,0.053,0.057,0.053,0.050,0.061,0.066,0.055,0.054,0.053,0.057,0.057,0.061,0.074,0.060,0.062,0.058,0.061,0.057,0.057,0.057,0.053,0.058,0.056,0.059,0.057,0.062,0.064,0.060,0.057,0.053,0.054,0.057,0.062,0.059,0.049,0.061,0.062,0.053,0.050,0.053,0.053,0.062,0.053,0.061,0.053,0.057,0.057,0.054,0.057,0.058,0.057,0.053,0.061,0.056,0.058,0.057,0.053,0.053,0.064,0.061,0.066,0.058,
TNO_10_terms,5000000,,,100,0.069,0.076,0.068,0.068,0.067,0.079,0.072,0.077,0.070,0.068,0.066,0.069,0.072,0.069,0.072,0.069,0.069,0.073,0.064,0.060,0.072,0.069,0.069,0.068,0.069,0.073,0.080,0.077,0.077,0.069,0.077,0.071,0.065,0.076,0.072,0.091,0.066,0.064,0.070,0.074,0.076,0.073,0.083,0.068,0.072,0.065,0.069,0.069,0.068,0.069,0.069,0.065,0.064,0.070,0.069,0.069,0.072,0.073,0.069,0.068,0.074,0.070,0.087,0.075,0.064,0.082,0.068,0.065,0.069,0.068,0.070,0.072,0.069,0.066,0.068,0.070,0.068,0.077,0.065,0.068,0.072,0.073,0.074,0.071,0.069,0.073,0.072,0.066,0.069,0.073,0.070,0.064,0.069,0.069,0.061,0.069,0.068,0.064,0.075,0.072,
TNO_10_terms,6000000,,,100,0.116,0.092,0.086,0.088,0.085,0.081,0.082,0.081,0.086,0.081,0.084,0.084,0.084,0.088,0.081,0.089,0.085,0.093,0.085,0.099,0.081,0.077,0.087,0.089,0.084,0.080,0.084,0.093,0.082,0.089,0.115,0.081,0.084,0.089,0.096,0.091,0.087,0.078,0.084,0.084,0.087,0.081,0.085,0.082,0.093,0.083,0.084,0.085,0.084,0.144,0.085,0.084,0.084,0.084,0.084,0.092,0.081,0.096,0.103,0.093,0.080,0.082,0.090,0.085,0.080,0.084,0.080,0.080,0.077,0.088,0.087,0.088,0.081,0.084,0.080,0.087,0.094,0.089,0.258,0.102,0.073,0.081,0.083,0.085,0.085,0.085,0.089,0.169,0.085,0.081,0.088,0.080,0.084,0.082,0.085,0.089,0.084,0.087,0.073,0.082,
TNO_10_terms,7000000,,,100,0.104,0.092,0.092,0.115,0.096,0.093,0.095,0.102,0.098,0.097,0.091,0.094,0.096,0.091,0.103,0.095,0.095,0.091,0.090,0.089,0.101,0.098,0.092,0.096,0.095,0.099,0.105,0.112,0.092,0.099,0.095,0.109,0.099,0.095,0.099,0.104,0.122,0.102,0.091,0.091,0.085,0.093,0.095,0.108,0.095,0.099,0.101,0.097,0.101,0.095,0.104,0.109,0.104,0.094,0.099,0.101,0.091,0.095,0.091,0.102,0.091,0.097,0.094,0.096,0.095,0.092,0.095,0.101,0.106,0.099,0.113,0.094,0.097,0.095,0.101,0.102,0.095,0.100,0.099,0.091,0.093,0.098,0.097,0.101,0.229,0.095,0.100,0.095,0.092,0.105,0.095,0.093,0.096,0.096,0.089,0.099,0.100,0.099,0.098,0.099,
TNO_10_terms,8000000,,,100,0.122,0.111,0.111,0.137,0.126,0.114,0.108,0.111,0.126,0.107,0.107,0.102,0.107,0.117,0.116,0.136,0.107,0.109,0.110,0.119,0.106,0.107,0.107,0.108,0.119,0.111,0.099,0.106,0.114,0.108,0.107,0.106,0.098,0.117,0.111,0.099,0.103,0.106,0.106,0.120,0.115,0.107,0.117,0.816,0.108,0.116,0.111,0.114,0.120,0.114,0.116,0.116,0.121,0.112,0.119,0.108,0.108,0.120,0.106,0.107,0.111,0.115,0.121,0.100,0.107,0.103,0.107,0.104,0.107,0.103,0.117,0.114,0.111,0.107,0.107,0.102,0.109,0.111,0.119,0.126,0.107,0.113,0.103,0.105,0.109,0.111,0.113,0.106,0.121,0.108,0.121,0.107,0.111,0.112,0.111,0.107,0.103,0.110,0.110,0.120,
TNO_10_terms,9000000,,,100,0.119,0.123,0.126,0.124,0.117,0.138,0.121,0.121,0.119,0.122,0.118,0.118,0.114,0.118,0.114,0.121,0.125,0.126,0.123,0.119,0.127,0.113,0.118,0.122,0.118,0.113,0.113,0.116,0.121,0.113,0.118,0.118,0.125,0.121,0.129,0.122,0.120,0.114,0.120,0.126,0.113,0.121,0.123,0.121,0.137,0.145,0.119,0.119,0.113,0.134,0.131,0.140,0.113,0.122,0.126,0.130,0.116,0.114,0.117,0.121,0.134,0.124,0.125,0.128,0.120,0.118,0.129,0.117,0.121,0.118,0.129,0.130,0.128,0.115,0.114,0.117,0.121,0.118,0.117,0.123,0.114,0.121,0.114,0.119,0.126,0.125,0.117,0.118,0.118,0.113,0.121,0.124,0.135,0.112,0.121,0.130,0.137,0.115,0.121,0.114,
